SOC,OCV [V],dOCVdT [V/C],Temperature [C]
-2.220446049250313e-16,3.041437,-0.0005131295592545313,20.700909166666666
0.0434803251058864,3.319535,-0.0003822157019344977,20.700909166666666
0.08695785748372442,3.387388,-0.00012456708273220966,20.700909166666666
0.13043529046256486,3.423892,-9.835761574143381e-05,20.700909166666666
0.17391430062953006,3.475614,-9.011689321051357e-05,20.700909166666666
0.21739175844361902,3.521197,-8.590338362251209e-05,20.700909166666666
0.2608691314563064,3.558588,-6.995700337273918e-05,20.700909166666666
0.30434951350732,3.590537,4.544664486926397e-05,20.700909166666666
0.34782691597621695,3.612722,0.00012800178731538846,20.700909166666666
0.3913041349697609,3.634062,0.00016273582013058097,20.700909166666666
0.4347829736391361,3.658176,0.0001932623934858978,20.700909166666666
0.4782633891582815,3.688309,0.00021018469997613988,20.700909166666666
0.5217407800409405,3.727674,0.00020159566374069234,20.700909166666666
0.5652211823884136,3.780882,0.0001786684881051274,20.700909166666666
0.6086984810161964,3.835434,8.828237178124707e-05,20.700909166666666
0.6521758823395205,3.875105,6.961768168435524e-05,20.700909166666666
0.6956533701511867,3.909062,7.511132281773976e-05,20.700909166666666
0.739132387984307,3.944283,8.606930791114063e-05,20.700909166666666
0.7826099008100664,3.98756,8.387950530448376e-05,20.700909166666666
0.8260887731554198,4.033755,8.024645721978404e-05,20.700909166666666
0.8695647349043841,4.06833,8.15737253057972e-05,20.700909166666666
0.9130436877443647,4.085665,0.00010168905294247988,20.700909166666666
0.9565210991168288,4.112275,0.00011710191431356551,20.700909166666666
1.0,4.198105,7.186334597065494e-05,20.700909166666666
